snail_id	date	species	colour	Parasite	Movement	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245	250
CFP105	04/12/2023	flat	dark	no	2	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP106	04/12/2023	flat	light	no	5	dark	dark	dark	patterned	patterned	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	patterned	patterned	patterned	patterned	dark	dark	dark	dark	dark	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP107	04/12/2023	flat	dark	no	10	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	dark	dark	patterned	patterned	dark	dark	light	dark	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP108	04/12/2023	flat	light	no	1	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP109	04/12/2023	flat	dark	no	11	dark	patterned	dark	dark	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned
CFP110	04/12/2023	flat	dark	no	4	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	light	light	light	light	light	light	light	patterned	patterned	patterned	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP111	04/12/2023	flat	light	no	2	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	light	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP112	04/12/2023	flat	dark	no	6	dark	light	light	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP113	04/12/2023	flat	dark	no	24	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	light	patterned	dark	patterned	patterned	dark	light	patterned	light	dark	light	patterned	patterned	light	patterned	light	dark	patterned	light
CFP114	04/12/2023	flat	light	no	2	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP115	04/12/2023	flat	dark	no	2	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP116	04/12/2023	flat	light	no	4	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	light	light	light	light	light	light	patterned	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP117	04/12/2023	flat	dark	no	7	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	dark	dark	dark	dark	dark	dark	light	light	light	light	light	patterned	dark	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
CFP118	04/12/2023	flat	dark	no	7	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	light	light	light	light	light	light	dark	light	light	light	dark	patterned	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP119	04/12/2023	flat	light	no	5	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	dark	patterned	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP120	04/12/2023	flat	light	no	14	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	light	patterned	patterned	patterned	patterned	light	patterned	light	light	light	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	light	patterned	patterned	patterned	dark	patterned
CFP121	04/12/2023	flat	dark	no	2	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
CFP122	04/12/2023	flat	light	no	4	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	dark	dark	dark	dark	dark	dark	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
CFP123	04/12/2023	flat	dark	no	9	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	light	light	light	light	light	light	dark	light	patterned	light	light	light	light	light	patterned	light	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP124	04/12/2023	flat	light	no	8	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	dark	dark	dark	dark	light	patterned	light	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP125	04/12/2023	flat	light	no	9	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	light	dark	light	light	light	light	light	dark	dark	dark	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	light
CFP126	04/12/2023	flat	dark	no	4	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	dark	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
CFP127	04/12/2023	flat	dark	no	6	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP128	04/12/2023	flat	light	no	5	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
CFP129	04/12/2023	flat	light	no	7	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	patterned	light	light	dark	light	light	light
CFP130	04/12/2023	flat	dark	no	8	dark	dark	dark	patterned	dark	patterned	patterned	dark	dark	dark	dark	dark	dark	dark	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
CFP131	04/12/2023	flat	dark	no	5	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	light	light	light	light	light	light	light	patterned	patterned	patterned	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP132	04/12/2023	flat	dark	no	7	dark	dark	dark	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	patterned	patterned	patterned	light	patterned	patterned	dark	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP133	04/12/2023	flat	light	no	18	dark	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	dark	patterned	dark	dark	patterned	dark	dark	dark	dark	patterned	dark	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	dark	dark	dark	patterned	patterned	patterned	dark	dark	dark	patterned	patterned	patterned	dark
CFP134	04/12/2023	flat	dark	no	1	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	patterned
CFP135	04/12/2023	flat	light	no	4	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	light	light	light	light	light	light	patterned	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light
CFP136	04/12/2023	flat	light	no	9	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	patterned	dark	patterned	dark	patterned	light	patterned
CFP137	04/12/2023	flat	light	no	6	patterned	patterned	dark	dark	patterned	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	dark	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
CFP138	04/12/2023	flat	light	no	8	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	light	light	light	patterned	dark	dark	dark	dark	light	light	patterned	light	dark	dark	dark	dark	dark	light
CFP139	04/12/2023	flat	dark	no	9	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	light	patterned	dark	dark	dark	dark	dark	patterned	dark	dark	dark	dark	dark	patterned	dark	dark	dark	dark	patterned
CFP140	04/12/2023	flat	dark	no	18	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	patterned	light	dark	patterned	dark	dark	patterned	dark	patterned	light	light	patterned	patterned	light	patterned	light	patterned	dark	dark	dark	dark	dark	patterned	light
CFP141	04/12/2023	flat	light	no	12	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	light	patterned	patterned	patterned	patterned	dark	patterned	dark	light	light	light	patterned	light	patterned	patterned	light	patterned	patterned	patterned	patterned
CFP142	04/12/2023	flat	light	no	25	patterned	dark	patterned	patterned	patterned	patterned	patterned	dark	patterned	patterned	dark	dark	dark	patterned	patterned	dark	patterned	patterned	dark	patterned	dark	patterned	patterned	patterned	light	patterned	light	light	dark	light	light	dark	dark	light	light	dark	patterned	light	dark	dark	dark	dark	light	light	dark
CFP143	04/12/2023	flat	dark	no	9	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	dark	patterned	patterned	patterned	dark	dark	patterned	dark	patterned	patterned	patterned	patterned	patterned	dark	dark	patterned
